,Cliente,Sexo,Idade,Empresa,Salario,Saldo_cc,Saldo_poupança,Saldo_investimento,Devedor_cartao,Inadimplente
37146,37146,F,29,Privada,5115.0,467.67,0.0,0.0,3393.16,0
41931,41931,M,34,Privada,5946.0,780.96,0.0,0.0,2360.22,0
69165,69165,F,30,Privada,5388.0,925.8,0.0,0.0,950.55,0
39819,39819,F,27,Pública,5350.0,757.82,0.0,0.0,2796.85,0
61261,61261,M,35,Privada,5748.68,707.26,0.0,0.0,7401.03,1
16553,16553,F,29,Pública,5260.0,559.95,15326.6,3904.64,0.0,0
25215,25215,M,30,Pública,5453.0,619.85,0.0,0.0,3349.28,0
41137,41137,M,33,Privada,5457.0,919.89,0.0,0.0,0.0,0
11746,11746,F,29,Pública,5142.0,837.7,0.0,0.0,1919.47,0
16126,16126,M,31,Privada,5647.0,988.89,0.0,0.0,3074.23,0
14226,14226,F,27,Autônomo,4682.0,571.54,0.0,0.0,0.0,0
82232,82232,M,35,Privada,6197.0,882.85,0.0,0.0,348.65,0
46544,46544,M,32,Privada,5738.88,490.41,0.0,0.0,7660.73,1
23607,23607,M,33,Privada,6003.0,1257.9,0.0,0.0,2238.84,0
73593,73593,M,34,Privada,5908.0,1363.02,0.0,0.0,3533.87,0
5838,5838,M,32,Privada,5928.0,982.29,0.0,0.0,4035.76,0
54315,54315,M,29,Autônomo,5118.54,529.86,0.0,0.0,4187.66,1
8560,8560,M,34,Privada,5554.0,991.32,0.0,0.0,5354.52,0
13608,13608,M,32,Privada,5680.08,617.74,0.0,0.0,5098.66,1
83625,83625,M,33,Privada,5781.0,1053.77,0.0,0.0,2268.73,0
82058,82058,M,31,Privada,5525.0,577.47,0.0,0.0,3154.11,0
8479,8479,M,36,Privada,6086.0,1005.71,0.0,0.0,3339.32,0
27392,27392,M,30,Pública,5403.0,629.96,0.0,0.0,4894.04,0
30070,30070,M,35,Privada,5751.0,658.88,17109.06,14023.56,0.0,0
17198,17198,M,40,Privada,6589.0,1158.15,0.0,0.0,3956.79,0
67441,67441,M,35,Privada,5869.0,1275.15,17251.87,11905.36,0.0,0
4866,4866,F,27,Autônomo,4750.0,380.67,0.0,0.0,1824.18,0
20883,20883,F,33,Pública,5658.0,1012.83,0.0,0.0,2911.82,0
45399,45399,M,29,Autônomo,4983.0,476.84,0.0,0.0,333.13,0
38883,38883,M,35,Privada,6162.24,892.92,0.0,0.0,1739.92,1
70119,70119,F,30,Privada,5301.8,390.05,0.0,0.0,4810.46,1
71002,71002,F,35,Privada,5822.0,887.45,17423.89,14618.43,0.0,0
23542,23542,M,38,Privada,6078.0,1316.36,0.0,0.0,2947.41,0
91888,91888,M,35,Privada,6041.0,940.89,0.0,0.0,2632.51,0
96084,96084,M,35,Privada,5802.0,1122.71,0.0,0.0,563.05,0
32380,32380,F,28,Autônomo,4781.0,590.68,0.0,0.0,1882.09,0
32857,32857,M,34,Privada,5980.0,1244.74,0.0,0.0,3325.31,0
74239,74239,M,33,Privada,5584.0,963.39,16717.55,12226.72,0.0,0
61777,61777,M,30,Pública,5525.0,808.44,0.0,0.0,6200.0,0
12829,12829,F,30,Privada,5325.0,942.73,0.0,0.0,212.93,0
547,547,M,33,Privada,5723.0,1313.25,0.0,0.0,3719.89,0
97116,97116,M,32,Privada,5508.58,579.87,0.0,0.0,8017.47,1
71597,71597,M,34,Pública,5491.0,1147.95,0.0,0.0,3604.11,0
97194,97194,F,32,Pública,5304.0,683.12,0.0,0.0,3982.65,0
92451,92451,F,30,Privada,5386.0,960.38,0.0,0.0,750.9,0
58129,58129,F,31,Pública,5103.84,415.21,0.0,0.0,811.11,1
39569,39569,F,29,Privada,5280.0,760.53,0.0,0.0,1559.4,0
92160,92160,F,29,Pública,5041.0,739.48,0.0,0.0,1511.44,0
80535,80535,M,35,Privada,5836.88,581.26,0.0,0.0,3877.35,1
4504,4504,F,29,Pública,5140.0,646.21,0.0,0.0,606.44,0
15238,15238,M,30,Autônomo,4977.42,884.9,0.0,0.0,2652.42,1
32066,32066,M,34,Privada,5772.0,987.45,0.0,0.0,1357.02,0
85102,85102,F,29,Pública,5128.0,797.48,0.0,0.0,0.0,0
18067,18067,F,27,Pública,5263.0,576.47,0.0,0.0,1585.44,0
64379,64379,M,33,Pública,5308.0,960.82,0.0,0.0,3749.17,0
67866,67866,F,28,Pública,5042.0,615.74,0.0,0.0,0.0,0
98230,98230,M,35,Autônomo,5725.16,780.96,0.0,0.0,2408.9,1
30124,30124,M,37,Privada,6161.0,1357.11,0.0,0.0,5767.49,0
54102,54102,F,32,Privada,5510.0,1247.38,16753.18,5573.27,0.0,0
76065,76065,F,30,Autônomo,4944.0,945.5,0.0,0.0,0.0,0
95367,95367,M,33,Privada,5788.0,944.46,0.0,0.0,6483.71,0
31133,31133,F,29,Privada,5320.0,687.22,0.0,0.0,3860.67,0
62828,62828,M,33,Autônomo,5835.0,965.31,0.0,0.0,3037.34,0
94507,94507,M,31,Pública,5519.36,714.69,0.0,0.0,3558.28,1
83361,83361,F,34,Privada,5677.14,676.66,0.0,0.0,3181.12,1
70046,70046,M,32,Privada,5439.98,441.03,0.0,0.0,7700.58,1
43389,43389,M,34,Privada,5691.0,702.74,0.0,0.0,434.56,0
8429,8429,F,29,Autônomo,4864.72,701.64,0.0,0.0,5519.88,1
49827,49827,M,34,Privada,5855.5,819.76,0.0,0.0,4245.95,1
84241,84241,F,25,Autônomo,4556.0,704.59,0.0,0.0,1678.58,0
8444,8444,F,27,Autônomo,4858.0,899.6,0.0,0.0,1831.75,0
48748,48748,M,33,Privada,5661.46,813.45,0.0,0.0,7136.4,1
76710,76710,M,32,Privada,5946.0,1001.66,0.0,0.0,0.0,0
58077,58077,M,32,Pública,5389.0,1105.69,0.0,0.0,2688.91,0
94669,94669,M,29,Autônomo,5302.78,555.07,0.0,0.0,1711.59,1
84268,84268,F,28,Privada,5121.0,551.22,0.0,0.0,3757.71,0
60497,60497,M,34,Pública,5636.0,1228.67,0.0,0.0,655.77,0
79011,79011,M,36,Privada,6097.0,899.67,0.0,0.0,4921.67,0
40249,40249,F,29,Privada,5048.0,1097.52,14931.44,1781.4,0.0,0
92385,92385,M,35,Autônomo,5653.62,781.65,0.0,0.0,4817.08,1
7084,7084,F,25,Autônomo,4539.36,538.73,0.0,0.0,3048.74,1
31343,31343,M,34,Privada,6013.0,984.3,0.0,0.0,3455.94,0
8947,8947,M,30,Pública,5267.0,485.42,0.0,0.0,4352.93,0
74567,74567,M,32,Privada,5715.0,368.17,0.0,0.0,3173.54,0
81363,81363,F,28,Privada,5158.0,778.94,0.0,0.0,1948.88,0
1671,1671,F,33,Privada,5455.66,396.76,0.0,0.0,1548.75,1
86355,86355,M,35,Privada,6034.0,1096.68,0.0,0.0,1345.07,0
85894,85894,M,32,Privada,5567.0,820.51,16794.33,15609.01,0.0,0
54727,54727,F,28,Pública,5058.0,350.18,0.0,0.0,3593.59,0
17013,17013,M,33,Privada,5646.0,605.63,0.0,0.0,3204.42,0
34307,34307,F,31,Privada,5260.64,706.64,0.0,0.0,589.04,1
89645,89645,M,32,Pública,5307.0,1112.28,0.0,0.0,4146.8,0
70695,70695,F,30,Pública,5218.0,606.57,0.0,0.0,2337.82,0
49044,49044,F,30,Privada,4948.02,611.45,0.0,0.0,2993.34,1
8580,8580,M,30,Pública,5173.42,368.17,0.0,0.0,2744.25,1
72218,72218,M,31,Pública,5190.08,482.19,0.0,0.0,5166.44,1
60357,60357,F,27,Autônomo,4541.0,568.79,0.0,0.0,2750.53,0
78230,78230,F,30,Autônomo,5038.18,432.01,0.0,0.0,4783.42,1
95411,95411,M,39,Privada,6254.36,912.67,0.0,0.0,5838.35,1
9954,9954,M,31,Privada,5680.0,1002.12,0.0,0.0,3198.39,0
68902,68902,M,31,Privada,5645.0,788.16,0.0,0.0,2180.46,0
20536,20536,M,36,Privada,6478.0,1401.59,0.0,0.0,3757.65,0
26566,26566,M,36,Privada,5902.0,1011.0,0.0,0.0,1245.7,0
41159,41159,M,30,Privada,5633.0,1081.14,0.0,0.0,4294.52,0
27068,27068,M,30,Privada,5689.0,1283.29,0.0,0.0,2857.88,0
95745,95745,M,35,Privada,6085.8,884.18,0.0,0.0,4472.56,1
24636,24636,M,34,Privada,5680.0,1012.96,0.0,0.0,920.14,0
82138,82138,M,34,Pública,5635.0,1035.25,0.0,0.0,2293.34,0
16054,16054,M,36,Privada,6184.0,720.74,0.0,0.0,0.0,0
89209,89209,M,36,Privada,6218.1,736.82,0.0,0.0,4233.09,1
87498,87498,F,28,Privada,5094.04,728.04,0.0,0.0,7053.8,1
75562,75562,F,30,Privada,5211.0,1032.44,0.0,0.0,2139.67,0
1019,1019,M,32,Privada,5680.0,757.94,16898.83,6514.52,0.0,0
96118,96118,M,28,Autônomo,5042.1,592.55,0.0,0.0,3342.82,1
5615,5615,F,29,Privada,4958.8,592.1,0.0,0.0,2828.39,1
18339,18339,M,32,Privada,5667.0,775.56,0.0,0.0,1887.23,0
30605,30605,M,31,Pública,5403.72,455.2,0.0,0.0,6498.7,1
56476,56476,M,39,Privada,6235.0,1158.61,0.0,0.0,2991.22,0
61482,61482,M,31,Privada,5557.0,799.25,0.0,0.0,0.0,0
27235,27235,M,27,Autônomo,5038.0,706.75,0.0,0.0,5899.97,0
95032,95032,F,24,Autônomo,4640.3,414.11,0.0,0.0,5475.9,1
51111,51111,M,33,Privada,5947.0,585.35,0.0,0.0,0.0,0
93639,93639,F,27,Pública,5113.0,306.68,0.0,0.0,3061.79,0
62641,62641,F,32,Autônomo,5293.0,684.92,16091.36,5570.02,0.0,0
18791,18791,M,31,Pública,5130.3,202.59,0.0,0.0,7003.83,1
22387,22387,F,32,Pública,5058.0,532.4,0.0,0.0,3266.55,0
47712,47712,F,29,Pública,5104.0,451.3,0.0,0.0,3490.7,0
26288,26288,F,32,Pública,5727.0,611.91,0.0,0.0,721.11,0
56560,56560,F,26,Autônomo,4733.0,624.08,0.0,0.0,3180.19,0
21174,21174,M,33,Privada,5467.42,376.12,0.0,0.0,4895.91,1
89828,89828,F,32,Privada,5423.32,891.63,0.0,0.0,4856.11,1
57669,57669,M,32,Privada,5617.36,578.65,0.0,0.0,3124.77,1
50177,50177,F,26,Autônomo,4569.0,368.95,13896.39,11739.43,0.0,0
64903,64903,M,35,Privada,5882.0,886.98,0.0,0.0,2023.52,0
7613,7613,M,33,Pública,5520.0,728.86,0.0,0.0,1479.59,0
18248,18248,M,33,Privada,6038.0,1024.55,0.0,0.0,3678.71,0
61914,61914,M,35,Privada,5817.0,994.03,0.0,0.0,3459.55,0
69612,69612,M,34,Privada,6137.0,1012.14,0.0,0.0,2981.52,0
72659,72659,M,35,Privada,5752.0,887.6,0.0,0.0,3395.82,0
91046,91046,F,31,Pública,5035.24,616.12,0.0,0.0,4351.09,1
68290,68290,F,30,Pública,5091.0,1121.47,0.0,0.0,2999.67,0
16422,16422,M,33,Privada,5643.0,872.97,0.0,0.0,1836.6,0
13980,13980,F,30,Privada,5375.0,843.83,16045.85,14354.16,0.0,0
52536,52536,F,29,Privada,5471.0,866.62,0.0,0.0,1695.02,0
46333,46333,M,32,Privada,5577.0,874.32,0.0,0.0,4045.5,0
84348,84348,M,31,Pública,5257.7,654.23,0.0,0.0,1264.6,1
92885,92885,M,36,Autônomo,5866.0,1176.13,17811.4,12614.45,0.0,0
1584,1584,M,31,Autônomo,5346.88,563.12,0.0,0.0,1832.57,1
16757,16757,M,33,Privada,5627.0,1096.98,0.0,0.0,3261.29,0
38930,38930,F,30,Privada,5269.0,1126.83,0.0,0.0,3506.36,0
95395,95395,F,28,Pública,5077.0,808.96,0.0,0.0,2666.79,0
10785,10785,F,32,Privada,5353.0,580.39,0.0,0.0,2827.96,0
18388,18388,M,34,Privada,5932.0,1050.55,0.0,0.0,4195.74,0
55711,55711,F,30,Privada,5252.0,746.28,15913.96,9912.99,0.0,0
19343,19343,F,27,Pública,4897.06,612.01,0.0,0.0,1909.45,1
96658,96658,F,37,Privada,6195.56,635.47,0.0,0.0,7934.22,1
78959,78959,F,24,Autônomo,4543.0,521.22,13711.44,9568.97,0.0,0
79819,79819,M,31,Privada,5509.0,805.3,16691.36,13958.19,0.0,0
45281,45281,M,35,Privada,6306.0,982.61,18885.84,12378.13,0.0,0
70447,70447,F,34,Privada,5795.0,884.62,0.0,0.0,2984.07,0
67315,67315,F,30,Pública,5381.0,1132.46,15995.41,10423.88,0.0,0
61533,61533,M,35,Privada,5817.28,695.76,0.0,0.0,3675.37,1
35461,35461,F,33,Privada,5408.62,481.0,0.0,0.0,3464.1,1
31374,31374,M,29,Privada,5430.18,744.88,0.0,0.0,5762.35,1
18087,18087,F,36,Autônomo,5918.22,506.16,0.0,0.0,2981.1,1
72565,72565,F,26,Autônomo,4595.0,773.53,13899.04,8561.16,0.0,0
89852,89852,F,33,Privada,5618.0,1234.67,0.0,0.0,2520.14,0
40685,40685,F,36,Privada,6095.0,876.8,0.0,0.0,2706.64,0
40410,40410,F,29,Privada,4972.0,380.26,0.0,0.0,4226.53,0
64787,64787,F,27,Privada,4877.46,520.62,0.0,0.0,5274.16,1
3448,3448,M,35,Privada,5940.76,674.88,0.0,0.0,3782.9,1
38025,38025,M,32,Privada,5547.0,627.7,16599.37,8479.99,0.0,0
63644,63644,F,31,Privada,5240.06,630.56,0.0,0.0,4127.43,1
45111,45111,F,29,Pública,5247.0,878.76,0.0,0.0,2040.56,0
31249,31249,F,29,Pública,5114.0,709.89,0.0,0.0,2613.16,0
80171,80171,F,30,Pública,5094.0,787.79,15217.84,14394.55,0.0,0
71377,71377,F,30,Privada,5046.0,948.03,15173.93,9809.22,0.0,0
24543,24543,F,29,Privada,5095.02,497.17,0.0,0.0,8993.28,1
94233,94233,F,32,Privada,5614.0,1390.89,0.0,0.0,5284.5,0
93439,93439,F,30,Privada,5631.0,808.35,0.0,0.0,4711.42,0
43786,43786,M,35,Privada,5750.0,937.37,0.0,0.0,3131.27,0
73131,73131,F,31,Pública,5174.0,982.73,0.0,0.0,1968.79,0
93444,93444,M,29,Autônomo,5159.0,534.9,15232.79,7843.46,0.0,0
73055,73055,M,34,Privada,6069.0,985.57,0.0,0.0,2000.72,0
59688,59688,M,35,Privada,5840.0,435.8,17679.74,11718.5,0.0,0
65295,65295,M,33,Privada,5378.24,749.28,0.0,0.0,5005.39,1
57201,57201,M,31,Privada,5589.0,1075.5,0.0,0.0,1842.17,0
51286,51286,M,35,Privada,6021.0,782.19,0.0,0.0,342.14,0
76677,76677,M,34,Privada,5779.0,844.1,0.0,0.0,2289.28,0
1850,1850,M,33,Privada,5844.0,763.52,0.0,0.0,1142.39,0
84196,84196,M,33,Privada,5852.0,1288.74,0.0,0.0,1571.15,0
39966,39966,M,30,Privada,5800.0,935.67,0.0,0.0,861.08,0
1344,1344,M,35,Privada,5398.82,692.68,0.0,0.0,5121.9,1
97109,97109,F,26,Privada,4962.72,590.64,0.0,0.0,6306.68,1
52728,52728,F,29,Privada,5441.94,872.75,0.0,0.0,1189.27,1
63576,63576,M,31,Pública,5434.0,905.63,0.0,0.0,7232.29,0
91056,91056,M,28,Pública,5417.0,850.63,0.0,0.0,2448.01,0
61659,61659,F,28,Privada,5049.0,804.87,0.0,0.0,3114.53,0
90484,90484,F,31,Pública,5269.0,596.66,15731.09,4142.95,0.0,0
60817,60817,F,29,Autônomo,5118.0,367.52,0.0,0.0,2575.29,0
38110,38110,M,35,Privada,6069.0,1111.79,0.0,0.0,3092.18,0
96411,96411,M,32,Privada,5662.0,1071.91,17012.14,10875.75,0.0,0
60824,60824,F,34,Privada,5600.0,980.8,0.0,0.0,2676.42,0
30892,30892,M,34,Privada,5726.14,926.42,0.0,0.0,6458.0,1
15205,15205,F,28,Autônomo,4702.04,529.63,0.0,0.0,2103.06,1
13167,13167,F,33,Privada,5888.0,1060.28,0.0,0.0,4681.58,0
55316,55316,M,35,Privada,5854.52,751.65,0.0,0.0,4756.95,1
79996,79996,M,34,Privada,6054.0,763.32,0.0,0.0,5179.31,0
37645,37645,F,29,Pública,5073.0,829.78,0.0,0.0,3119.83,0
32331,32331,M,35,Privada,6416.0,1138.15,0.0,0.0,6109.17,0
89415,89415,M,33,Privada,5563.0,1138.59,0.0,0.0,1955.99,0
76597,76597,M,35,Privada,6032.0,1051.17,0.0,0.0,4832.23,0
47000,47000,M,33,Privada,5963.3,777.34,0.0,0.0,6356.35,1
26589,26589,F,26,Pública,5108.0,824.81,0.0,0.0,1774.21,0
61218,61218,M,30,Autônomo,5220.46,788.79,0.0,0.0,4739.6,1
51932,51932,F,28,Pública,4989.0,606.73,14933.0,9324.98,0.0,0
91313,91313,F,29,Autônomo,4591.3,112.35,0.0,0.0,1751.97,1
89565,89565,F,34,Privada,5426.0,986.12,0.0,0.0,0.0,0
626,626,M,33,Privada,5549.0,1037.68,0.0,0.0,387.97,0
51983,51983,M,35,Privada,5784.94,906.61,0.0,0.0,9714.23,1
45921,45921,M,34,Privada,5914.0,857.45,17493.52,12383.37,0.0,0
86075,86075,F,29,Privada,5084.24,753.44,0.0,0.0,6989.66,1
67939,67939,F,28,Privada,5046.0,554.97,0.0,0.0,4284.03,0
92098,92098,F,26,Autônomo,4726.0,706.8,0.0,0.0,0.0,0
73412,73412,F,35,Autônomo,6051.5,696.21,0.0,0.0,3831.29,1
74691,74691,M,31,Privada,5667.0,930.24,0.0,0.0,3130.77,0
73390,73390,M,35,Privada,6251.0,1152.14,0.0,0.0,1273.24,0
26224,26224,F,31,Pública,5372.0,1113.44,0.0,0.0,2519.27,0
26415,26415,M,31,Privada,5574.0,948.44,0.0,0.0,366.91,0
33334,33334,M,32,Privada,5599.72,650.76,0.0,0.0,4285.49,1
28302,28302,M,35,Privada,5818.26,513.0,0.0,0.0,5699.52,1
95710,95710,F,32,Privada,5434.0,869.78,16091.77,5516.73,0.0,0
42818,42818,F,28,Pública,5047.0,700.71,0.0,0.0,2299.79,0
50485,50485,M,35,Privada,5759.46,643.87,0.0,0.0,5406.79,1
26269,26269,M,33,Privada,5690.0,712.64,0.0,0.0,4018.67,0
69074,69074,F,30,Privada,5064.0,733.58,0.0,0.0,2287.85,0
42073,42073,M,32,Privada,5523.28,606.19,0.0,0.0,9206.8,1
43308,43308,F,29,Pública,5005.0,981.86,0.0,0.0,335.51,0
9376,9376,M,35,Privada,6140.0,1220.04,18621.17,12710.44,0.0,0
73504,73504,M,29,Privada,5682.0,736.3,0.0,0.0,2849.99,0
79872,79872,F,29,Pública,5143.0,520.16,0.0,0.0,2807.26,0
69043,69043,M,35,Privada,6048.0,1023.74,17857.14,17793.41,0.0,0
62165,62165,F,34,Privada,5754.56,551.75,0.0,0.0,6283.08,1
8610,8610,M,30,Pública,5502.0,642.46,0.0,0.0,1704.76,0
50528,50528,M,32,Privada,5709.0,1221.77,0.0,0.0,2424.77,0
91480,91480,M,31,Privada,5622.0,687.26,16995.59,7300.74,0.0,0
74573,74573,F,31,Pública,5070.0,1077.71,15248.02,12816.35,0.0,0
92308,92308,M,32,Privada,5496.0,867.6,0.0,0.0,4686.81,0
42349,42349,M,33,Privada,5569.0,583.78,0.0,0.0,190.57,0
65812,65812,M,34,Privada,5808.0,930.49,0.0,0.0,2120.37,0
40020,40020,F,30,Privada,5323.0,887.77,0.0,0.0,2219.04,0
83580,83580,F,24,Autônomo,4473.7,122.56,0.0,0.0,1480.83,1
32385,32385,M,34,Privada,5747.0,893.66,0.0,0.0,2696.59,0
72786,72786,F,28,Pública,5072.0,730.62,15174.87,8925.0,0.0,0
79348,79348,F,25,Autônomo,4951.0,793.75,0.0,0.0,4729.99,0
71872,71872,M,37,Privada,6037.0,716.24,0.0,0.0,2584.31,0
49807,49807,M,31,Privada,5703.0,808.29,17507.61,16750.06,0.0,0
43352,43352,M,29,Autônomo,5167.0,943.47,0.0,0.0,2048.16,0
73317,73317,M,32,Pública,5354.0,849.49,0.0,0.0,4117.13,0
71212,71212,M,36,Privada,6141.0,750.03,0.0,0.0,3947.24,0
11407,11407,M,31,Autônomo,5324.34,707.46,0.0,0.0,6367.5,1
54533,54533,F,29,Pública,5100.0,461.2,0.0,0.0,4704.18,0
48169,48169,M,34,Privada,5675.0,858.03,0.0,0.0,3304.92,0
97584,97584,M,36,Privada,5940.0,763.55,0.0,0.0,2588.74,0
48,48,M,31,Privada,5424.3,685.38,0.0,0.0,3604.01,1
69769,69769,M,31,Pública,5495.0,969.39,0.0,0.0,3867.66,0
91464,91464,F,27,Autônomo,4630.5,476.1,0.0,0.0,6032.37,1
97159,97159,F,29,Privada,5348.0,963.98,0.0,0.0,4033.68,0
50674,50674,F,36,Privada,5954.48,808.18,0.0,0.0,5536.99,1
75735,75735,M,28,Pública,5185.0,847.27,0.0,0.0,5023.88,0
84425,84425,M,33,Privada,5555.0,645.24,16576.96,13193.01,0.0,0
90919,90919,M,32,Privada,5332.18,557.68,0.0,0.0,1361.7,1
91375,91375,M,38,Privada,6247.0,1085.56,0.0,0.0,3374.46,0
2606,2606,M,37,Privada,6152.0,1514.35,18342.76,11890.57,0.0,0
98275,98275,M,31,Pública,5315.0,790.63,16140.28,8263.48,0.0,0
79048,79048,F,27,Autônomo,4767.0,629.18,0.0,0.0,5244.48,0
86283,86283,F,30,Privada,5065.62,570.47,0.0,0.0,5620.28,1
47623,47623,F,26,Pública,4959.0,732.65,15210.28,10377.03,0.0,0
5961,5961,M,32,Privada,5573.26,415.36,0.0,0.0,4816.93,1
55331,55331,M,32,Pública,5274.0,820.45,15772.09,15770.16,0.0,0
5407,5407,M,33,Privada,5770.0,1142.26,0.0,0.0,2754.11,0
72432,72432,M,31,Privada,5466.0,707.56,16499.26,11379.23,0.0,0
8792,8792,F,29,Pública,5083.0,1111.71,0.0,0.0,5255.73,0
81564,81564,F,28,Pública,5057.0,601.43,0.0,0.0,5646.85,0
53320,53320,F,29,Privada,5126.0,347.04,0.0,0.0,6197.2,0
76189,76189,M,34,Privada,5746.0,854.92,0.0,0.0,3481.5,0
9106,9106,F,28,Pública,5237.0,672.35,0.0,0.0,4528.69,0
95884,95884,M,34,Privada,5824.0,1231.51,0.0,0.0,3491.72,0
51667,51667,F,26,Autônomo,4683.0,833.55,0.0,0.0,1607.61,0
68528,68528,M,34,Privada,6192.62,917.04,0.0,0.0,2714.65,1
42255,42255,M,34,Autônomo,5582.0,1010.87,0.0,0.0,2107.08,0
73224,73224,M,33,Privada,5688.9,535.51,0.0,0.0,4655.37,1
129,129,M,34,Privada,5617.0,873.04,0.0,0.0,5188.01,0
76629,76629,F,31,Pública,5228.0,353.12,0.0,0.0,2893.89,0
82544,82544,F,29,Privada,5350.0,1015.19,0.0,0.0,0.0,0
62554,62554,F,26,Autônomo,4525.0,408.3,0.0,0.0,130.62,0
53800,53800,M,29,Privada,5558.0,764.95,0.0,0.0,3065.41,0
1655,1655,M,36,Privada,5750.0,596.01,0.0,0.0,5398.86,0
44117,44117,M,32,Privada,5682.0,839.46,17090.69,11738.09,0.0,0
78631,78631,F,30,Pública,5045.0,441.02,0.0,0.0,2014.47,0
88889,88889,M,35,Privada,6412.0,1303.59,0.0,0.0,2383.06,0
57490,57490,M,34,Privada,5589.0,939.93,16997.51,13566.55,0.0,0
66415,66415,M,30,Pública,5346.0,974.59,0.0,0.0,2478.25,0
81795,81795,M,34,Pública,5578.0,634.45,0.0,0.0,878.95,0
80693,80693,M,32,Privada,5561.5,779.14,0.0,0.0,3715.29,1
87397,87397,M,33,Autônomo,5556.0,1038.07,16773.03,12460.61,0.0,0
68393,68393,F,35,Pública,5351.0,835.25,0.0,0.0,2782.17,0
93822,93822,M,31,Pública,5250.0,1076.83,0.0,0.0,3267.55,0
21975,21975,F,28,Autônomo,4951.0,611.5,0.0,0.0,3039.97,0
76186,76186,M,36,Privada,5950.56,755.41,0.0,0.0,6202.85,1
338,338,F,32,Privada,5221.0,175.25,0.0,0.0,3051.35,0
62389,62389,F,29,Pública,5422.0,808.56,16450.22,9365.87,0.0,0
95071,95071,F,31,Privada,5573.0,986.19,0.0,0.0,3425.66,0
48825,48825,F,29,Privada,5500.0,823.52,16318.69,10510.95,0.0,0
98882,98882,M,33,Privada,5363.54,713.01,0.0,0.0,5415.33,1
4208,4208,F,29,Privada,5200.0,836.98,15412.2,11048.52,0.0,0
95897,95897,M,31,Privada,5584.0,833.48,0.0,0.0,3163.54,0
29838,29838,M,35,Privada,5889.0,1015.62,0.0,0.0,1683.12,0
3578,3578,M,30,Pública,5449.78,448.8,0.0,0.0,7868.38,1
42742,42742,M,33,Privada,5458.0,407.08,16211.02,14938.91,0.0,0
79395,79395,F,33,Privada,5709.48,753.52,0.0,0.0,8165.14,1
54652,54652,M,30,Privada,5644.8,589.67,0.0,0.0,4886.13,1
65269,65269,M,32,Pública,5496.0,336.87,0.0,0.0,756.94,0
49561,49561,F,32,Pública,5553.0,1089.7,17113.08,9738.06,0.0,0
31868,31868,M,32,Privada,5557.58,606.83,0.0,0.0,1730.61,1
88875,88875,F,33,Privada,5398.0,713.03,15843.58,13556.46,0.0,0
21272,21272,M,31,Autônomo,5106.78,427.19,0.0,0.0,647.02,1
43363,43363,M,30,Pública,5508.0,683.01,0.0,0.0,3274.53,0
79171,79171,M,33,Privada,5571.0,832.51,0.0,0.0,3802.41,0
94172,94172,M,32,Privada,5700.0,1039.55,0.0,0.0,4398.83,0
92348,92348,M,33,Privada,5655.0,773.82,16753.1,11436.21,0.0,0
45171,45171,F,32,Pública,5225.0,856.89,0.0,0.0,4645.88,0
1691,1691,M,35,Privada,5674.0,1049.46,0.0,0.0,2846.56,0
45762,45762,M,31,Privada,5517.4,621.5,0.0,0.0,6201.87,1
49238,49238,M,32,Pública,5334.0,619.23,0.0,0.0,1417.1,0
46529,46529,M,34,Privada,5846.0,1091.56,17840.43,8193.01,0.0,0
1879,1879,F,29,Autônomo,4856.88,381.41,0.0,0.0,4015.35,1
47335,47335,F,29,Pública,5195.96,475.31,0.0,0.0,3802.94,1
73860,73860,M,34,Pública,5578.16,530.08,0.0,0.0,4040.2,1
61983,61983,M,35,Privada,5762.0,1197.6,17339.8,5422.27,0.0,0
86620,86620,M,32,Privada,5498.0,1051.63,0.0,0.0,2714.11,0
49094,49094,M,31,Privada,5717.0,622.18,0.0,0.0,1420.71,0
74748,74748,F,25,Autônomo,4540.0,338.4,0.0,0.0,2660.33,0
71302,71302,M,36,Privada,5881.0,997.86,0.0,0.0,1011.27,0
39696,39696,F,28,Autônomo,4773.0,971.03,0.0,0.0,1783.52,0
78790,78790,F,28,Privada,4929.4,412.95,0.0,0.0,5118.44,1
7173,7173,M,34,Privada,5851.58,677.73,0.0,0.0,2915.15,1
32527,32527,M,33,Privada,5537.98,592.99,0.0,0.0,3418.2,1
82746,82746,M,30,Privada,5552.0,581.69,0.0,0.0,2131.46,0
35604,35604,M,32,Pública,5312.0,703.56,0.0,0.0,3770.58,0
23274,23274,F,25,Autônomo,4425.68,297.18,0.0,0.0,4177.66,1
49605,49605,F,33,Privada,5432.0,866.12,0.0,0.0,2576.95,0
90270,90270,M,33,Privada,5983.0,1091.82,0.0,0.0,3539.62,0
3969,3969,F,29,Privada,5384.0,701.89,16000.5,5464.89,0.0,0
18808,18808,F,28,Privada,5205.0,412.48,0.0,0.0,2296.32,0
79716,79716,F,33,Autônomo,5152.84,635.42,0.0,0.0,3172.9,1
42047,42047,M,35,Privada,5754.0,1090.0,0.0,0.0,4715.96,0
82877,82877,F,27,Autônomo,4896.0,846.21,0.0,0.0,0.0,0
83342,83342,M,33,Privada,6006.42,774.79,0.0,0.0,4931.69,1
39641,39641,M,36,Privada,5925.0,1127.2,17925.21,15864.55,0.0,0
5326,5326,M,33,Privada,5846.0,715.44,17619.03,8442.85,0.0,0
